seed,noise_std,subject,accuracy,num_samples
74122024,0.43,formal_logic,0.29365079365079366,126
74122024,0.43,high_school_statistics,0.35185185185185186,216
74122024,0.43,international_law,0.19834710743801653,121
74122024,0.43,ALL_FILTERED,0.27717391304347827,736
74122024,0.44,college_computer_science,0.22,100
74122024,0.44,college_medicine,0.2774566473988439,173
74122024,0.44,formal_logic,0.30158730158730157,126
74122024,0.44,high_school_statistics,0.28703703703703703,216
74122024,0.44,international_law,0.23140495867768596,121
74122024,0.44,ALL_FILTERED,0.26902173913043476,736
74122024,0.45,college_computer_science,0.26,100
74122024,0.45,college_medicine,0.2254335260115607,173
74122024,0.45,formal_logic,0.29365079365079366,126
74122024,0.45,high_school_statistics,0.33796296296296297,216
74122024,0.45,international_law,0.2396694214876033,121
74122024,0.45,ALL_FILTERED,0.27717391304347827,736
74122024,0.46,college_computer_science,0.34,100
74122024,0.46,college_medicine,0.24277456647398843,173
74122024,0.46,formal_logic,0.30158730158730157,126
74122024,0.46,high_school_statistics,0.3055555555555556,216
74122024,0.46,international_law,0.24793388429752067,121
74122024,0.46,ALL_FILTERED,0.28532608695652173,736
74122024,0.47,college_computer_science,0.29,100
74122024,0.47,college_medicine,0.24277456647398843,173
74122024,0.47,formal_logic,0.31746031746031744,126
74122024,0.47,high_school_statistics,0.3101851851851852,216
74122024,0.47,international_law,0.256198347107438,121
74122024,0.47,ALL_FILTERED,0.28396739130434784,736
74122024,0.48,college_computer_science,0.23,100
74122024,0.48,college_medicine,0.2023121387283237,173
74122024,0.48,formal_logic,0.30158730158730157,126
74122024,0.48,high_school_statistics,0.3101851851851852,216
74122024,0.48,international_law,0.19834710743801653,121
74122024,0.48,ALL_FILTERED,0.25407608695652173,736
74122024,0.49,college_computer_science,0.22,100
74122024,0.49,college_medicine,0.23699421965317918,173
74122024,0.49,formal_logic,0.2698412698412698,126
74122024,0.49,high_school_statistics,0.25,216
74122024,0.49,international_law,0.2644628099173554,121
74122024,0.49,ALL_FILTERED,0.24864130434782608,736
526395995,0.0,college_computer_science,0.49,100
526395995,0.0,college_medicine,0.6763005780346821,173
526395995,0.0,formal_logic,0.46825396825396826,126
526395995,0.0,high_school_statistics,0.5833333333333334,216
526395995,0.0,international_law,0.8181818181818182,121
526395995,0.0,ALL_FILTERED,0.6114130434782609,736
526395995,0.01,college_computer_science,0.49,100
526395995,0.01,college_medicine,0.6705202312138728,173
526395995,0.01,formal_logic,0.46825396825396826,126
526395995,0.01,high_school_statistics,0.5833333333333334,216
526395995,0.01,international_law,0.8099173553719008,121
526395995,0.01,ALL_FILTERED,0.6086956521739131,736
526395995,0.02,college_computer_science,0.49,100
526395995,0.02,college_medicine,0.6705202312138728,173
526395995,0.02,formal_logic,0.46825396825396826,126
526395995,0.02,high_school_statistics,0.5787037037037037,216
526395995,0.02,international_law,0.7933884297520661,121
526395995,0.02,ALL_FILTERED,0.6046195652173914,736
526395995,0.03,college_computer_science,0.5,100
526395995,0.03,college_medicine,0.6763005780346821,173
526395995,0.03,formal_logic,0.46825396825396826,126
526395995,0.03,high_school_statistics,0.5787037037037037,216
526395995,0.03,international_law,0.8099173553719008,121
526395995,0.03,ALL_FILTERED,0.6100543478260869,736
526395995,0.04,college_computer_science,0.51,100
526395995,0.04,college_medicine,0.6358381502890174,173
526395995,0.04,formal_logic,0.4444444444444444,126
526395995,0.04,high_school_statistics,0.5740740740740741,216
526395995,0.04,international_law,0.8347107438016529,121
526395995,0.04,ALL_FILTERED,0.6005434782608695,736
526395995,0.05,college_computer_science,0.52,100
526395995,0.05,college_medicine,0.6647398843930635,173
526395995,0.05,formal_logic,0.42857142857142855,126
526395995,0.05,high_school_statistics,0.5740740740740741,216
526395995,0.05,international_law,0.8347107438016529,121
526395995,0.05,ALL_FILTERED,0.6059782608695652,736
526395995,0.06,college_computer_science,0.49,100
526395995,0.06,college_medicine,0.630057803468208,173
526395995,0.06,formal_logic,0.46825396825396826,126
526395995,0.06,high_school_statistics,0.5555555555555556,216
526395995,0.06,international_law,0.8099173553719008,121
526395995,0.06,ALL_FILTERED,0.5910326086956522,736
526395995,0.07,college_computer_science,0.49,100
526395995,0.07,college_medicine,0.653179190751445,173
526395995,0.07,formal_logic,0.4603174603174603,126
526395995,0.07,high_school_statistics,0.5509259259259259,216
526395995,0.07,international_law,0.8181818181818182,121
526395995,0.07,ALL_FILTERED,0.595108695652174,736
526395995,0.08,college_computer_science,0.48,100
526395995,0.08,college_medicine,0.6416184971098265,173
526395995,0.08,formal_logic,0.47619047619047616,126
526395995,0.08,high_school_statistics,0.5370370370370371,216
526395995,0.08,international_law,0.768595041322314,121
526395995,0.08,ALL_FILTERED,0.5815217391304348,736
526395995,0.09,college_computer_science,0.5,100
526395995,0.09,college_medicine,0.6358381502890174,173
526395995,0.09,formal_logic,0.46825396825396826,126
526395995,0.09,high_school_statistics,0.5370370370370371,216
526395995,0.09,international_law,0.7768595041322314,121
526395995,0.09,ALL_FILTERED,0.5828804347826086,736
526395995,0.1,college_computer_science,0.5,100
526395995,0.1,college_medicine,0.6127167630057804,173
526395995,0.1,formal_logic,0.4603174603174603,126
526395995,0.1,high_school_statistics,0.5185185185185185,216
526395995,0.1,international_law,0.7933884297520661,121
526395995,0.1,ALL_FILTERED,0.5733695652173914,736
526395995,0.11,college_computer_science,0.5,100
526395995,0.11,college_medicine,0.6127167630057804,173
526395995,0.11,formal_logic,0.46825396825396826,126
526395995,0.11,high_school_statistics,0.5231481481481481,216
526395995,0.11,international_law,0.768595041322314,121
526395995,0.11,ALL_FILTERED,0.5720108695652174,736
526395995,0.12,college_computer_science,0.44,100
526395995,0.12,college_medicine,0.5722543352601156,173
526395995,0.12,formal_logic,0.40476190476190477,126
526395995,0.12,high_school_statistics,0.5648148148148148,216
526395995,0.12,international_law,0.7768595041322314,121
526395995,0.12,ALL_FILTERED,0.5570652173913043,736
526395995,0.13,college_computer_science,0.4,100
526395995,0.13,college_medicine,0.6011560693641619,173
526395995,0.13,formal_logic,0.4126984126984127,126
526395995,0.13,high_school_statistics,0.5231481481481481,216
526395995,0.13,international_law,0.7603305785123967,121
526395995,0.13,ALL_FILTERED,0.5448369565217391,736
526395995,0.14,college_computer_science,0.43,100
526395995,0.14,college_medicine,0.6011560693641619,173
526395995,0.14,formal_logic,0.42857142857142855,126
526395995,0.14,high_school_statistics,0.4861111111111111,216
526395995,0.14,international_law,0.7355371900826446,121
526395995,0.14,ALL_FILTERED,0.5366847826086957,736
526395995,0.15,college_computer_science,0.41,100
526395995,0.15,college_medicine,0.5722543352601156,173
526395995,0.15,formal_logic,0.4126984126984127,126
526395995,0.15,high_school_statistics,0.4861111111111111,216
526395995,0.15,international_law,0.7024793388429752,121
526395995,0.15,ALL_FILTERED,0.5190217391304348,736
526395995,0.16,college_computer_science,0.42,100
526395995,0.16,college_medicine,0.5780346820809249,173
526395995,0.16,formal_logic,0.3968253968253968,126
526395995,0.16,high_school_statistics,0.48148148148148145,216
526395995,0.16,international_law,0.7024793388429752,121
526395995,0.16,ALL_FILTERED,0.5176630434782609,736
526395995,0.17,college_computer_science,0.42,100
526395995,0.17,college_medicine,0.5606936416184971,173
526395995,0.17,formal_logic,0.373015873015873,126
526395995,0.17,high_school_statistics,0.4861111111111111,216
526395995,0.17,international_law,0.6446280991735537,121
526395995,0.17,ALL_FILTERED,0.501358695652174,736
526395995,0.18,college_computer_science,0.4,100
526395995,0.18,college_medicine,0.5317919075144508,173
526395995,0.18,formal_logic,0.3412698412698413,126
526395995,0.18,high_school_statistics,0.4444444444444444,216
526395995,0.18,international_law,0.6611570247933884,121
526395995,0.18,ALL_FILTERED,0.47690217391304346,736
526395995,0.19,college_computer_science,0.37,100
526395995,0.19,college_medicine,0.5433526011560693,173
526395995,0.19,formal_logic,0.42063492063492064,126
526395995,0.19,high_school_statistics,0.4861111111111111,216
526395995,0.19,international_law,0.71900826446281,121
526395995,0.19,ALL_FILTERED,0.5108695652173914,736
526395995,0.2,college_computer_science,0.38,100
526395995,0.2,college_medicine,0.5028901734104047,173
526395995,0.2,formal_logic,0.3412698412698413,126
526395995,0.2,high_school_statistics,0.4398148148148148,216
526395995,0.2,international_law,0.6611570247933884,121
526395995,0.2,ALL_FILTERED,0.46603260869565216,736
526395995,0.21,college_computer_science,0.35,100
526395995,0.21,college_medicine,0.4682080924855491,173
526395995,0.21,formal_logic,0.3253968253968254,126
526395995,0.21,high_school_statistics,0.4444444444444444,216
526395995,0.21,international_law,0.5950413223140496,121
526395995,0.21,ALL_FILTERED,0.44157608695652173,736
526395995,0.22,college_computer_science,0.31,100
526395995,0.22,college_medicine,0.44508670520231214,173
526395995,0.22,formal_logic,0.2857142857142857,126
526395995,0.22,high_school_statistics,0.42592592592592593,216
526395995,0.22,international_law,0.5785123966942148,121
526395995,0.22,ALL_FILTERED,0.4157608695652174,736
526395995,0.23,college_computer_science,0.31,100
526395995,0.23,college_medicine,0.45664739884393063,173
526395995,0.23,formal_logic,0.3492063492063492,126
526395995,0.23,high_school_statistics,0.44907407407407407,216
526395995,0.23,international_law,0.4628099173553719,121
526395995,0.23,ALL_FILTERED,0.4171195652173913,736
526395995,0.24,college_computer_science,0.34,100
526395995,0.24,college_medicine,0.42196531791907516,173
526395995,0.24,formal_logic,0.35714285714285715,126
526395995,0.24,high_school_statistics,0.37037037037037035,216
526395995,0.24,international_law,0.47107438016528924,121
526395995,0.24,ALL_FILTERED,0.39266304347826086,736
526395995,0.25,college_computer_science,0.36,100
526395995,0.25,college_medicine,0.3352601156069364,173
526395995,0.25,formal_logic,0.31746031746031744,126
526395995,0.25,high_school_statistics,0.42592592592592593,216
526395995,0.25,international_law,0.47107438016528924,121
526395995,0.25,ALL_FILTERED,0.3845108695652174,736
526395995,0.26,college_computer_science,0.35,100
526395995,0.26,college_medicine,0.3930635838150289,173
526395995,0.26,formal_logic,0.2857142857142857,126
526395995,0.26,high_school_statistics,0.4166666666666667,216
526395995,0.26,international_law,0.45454545454545453,121
526395995,0.26,ALL_FILTERED,0.3858695652173913,736
526395995,0.27,college_computer_science,0.29,100
526395995,0.27,college_medicine,0.3468208092485549,173
526395995,0.27,formal_logic,0.2777777777777778,126
526395995,0.27,high_school_statistics,0.4166666666666667,216
526395995,0.27,international_law,0.33884297520661155,121
526395995,0.27,ALL_FILTERED,0.34646739130434784,736
526395995,0.28,college_computer_science,0.22,100
526395995,0.28,college_medicine,0.24855491329479767,173
526395995,0.28,formal_logic,0.29365079365079366,126
526395995,0.28,high_school_statistics,0.37962962962962965,216
526395995,0.28,international_law,0.2975206611570248,121
526395995,0.28,ALL_FILTERED,0.29891304347826086,736
526395995,0.29,college_computer_science,0.36,100
526395995,0.29,college_medicine,0.2947976878612717,173
526395995,0.29,formal_logic,0.2698412698412698,126
526395995,0.29,high_school_statistics,0.4027777777777778,216
526395995,0.29,international_law,0.2644628099173554,121
526395995,0.29,ALL_FILTERED,0.32608695652173914,736
526395995,0.3,college_computer_science,0.33,100
526395995,0.3,college_medicine,0.30057803468208094,173
526395995,0.3,formal_logic,0.36507936507936506,126
526395995,0.3,high_school_statistics,0.37037037037037035,216
526395995,0.3,international_law,0.19008264462809918,121
526395995,0.3,ALL_FILTERED,0.3179347826086957,736
526395995,0.31,college_computer_science,0.23,100
526395995,0.31,college_medicine,0.24855491329479767,173
526395995,0.31,formal_logic,0.30952380952380953,126
526395995,0.31,high_school_statistics,0.4027777777777778,216
526395995,0.31,international_law,0.15702479338842976,121
526395995,0.31,ALL_FILTERED,0.2866847826086957,736
526395995,0.32,college_computer_science,0.28,100
526395995,0.32,college_medicine,0.2832369942196532,173
526395995,0.32,formal_logic,0.2857142857142857,126
526395995,0.32,high_school_statistics,0.39351851851851855,216
526395995,0.32,international_law,0.2396694214876033,121
526395995,0.32,ALL_FILTERED,0.30842391304347827,736
526395995,0.33,college_computer_science,0.35,100
526395995,0.33,college_medicine,0.2254335260115607,173
526395995,0.33,formal_logic,0.23809523809523808,126
526395995,0.33,high_school_statistics,0.41203703703703703,216
526395995,0.33,international_law,0.2396694214876033,121
526395995,0.33,ALL_FILTERED,0.3016304347826087,736
526395995,0.34,college_computer_science,0.33,100
526395995,0.34,college_medicine,0.2832369942196532,173
526395995,0.34,formal_logic,0.2857142857142857,126
526395995,0.34,high_school_statistics,0.4537037037037037,216
526395995,0.34,international_law,0.24793388429752067,121
526395995,0.34,ALL_FILTERED,0.3342391304347826,736
526395995,0.35,college_computer_science,0.25,100
526395995,0.35,college_medicine,0.30057803468208094,173
526395995,0.35,formal_logic,0.3333333333333333,126
526395995,0.35,high_school_statistics,0.42592592592592593,216
526395995,0.35,international_law,0.17355371900826447,121
526395995,0.35,ALL_FILTERED,0.31521739130434784,736
526395995,0.36,college_computer_science,0.26,100
526395995,0.36,college_medicine,0.2832369942196532,173
526395995,0.36,formal_logic,0.2619047619047619,126
526395995,0.36,high_school_statistics,0.4166666666666667,216
526395995,0.36,international_law,0.19834710743801653,121
526395995,0.36,ALL_FILTERED,0.3016304347826087,736
526395995,0.37,college_computer_science,0.31,100
526395995,0.37,college_medicine,0.24855491329479767,173
526395995,0.37,formal_logic,0.2857142857142857,126
526395995,0.37,high_school_statistics,0.42592592592592593,216
526395995,0.37,international_law,0.2066115702479339,121
526395995,0.37,ALL_FILTERED,0.30842391304347827,736
526395995,0.38,college_computer_science,0.25,100
526395995,0.38,college_medicine,0.2254335260115607,173
526395995,0.38,formal_logic,0.25396825396825395,126
526395995,0.38,high_school_statistics,0.42592592592592593,216
526395995,0.38,international_law,0.23140495867768596,121
526395995,0.38,ALL_FILTERED,0.29347826086956524,736
526395995,0.39,college_computer_science,0.26,100
526395995,0.39,college_medicine,0.3179190751445087,173
526395995,0.39,formal_logic,0.2698412698412698,126
526395995,0.39,high_school_statistics,0.4074074074074074,216
526395995,0.39,international_law,0.2231404958677686,121
526395995,0.39,ALL_FILTERED,0.3125,736
526395995,0.4,college_computer_science,0.26,100
526395995,0.4,college_medicine,0.2832369942196532,173
526395995,0.4,formal_logic,0.2698412698412698,126
526395995,0.4,high_school_statistics,0.375,216
526395995,0.4,international_law,0.19834710743801653,121
526395995,0.4,ALL_FILTERED,0.2907608695652174,736
526395995,0.41,college_computer_science,0.24,100
526395995,0.41,college_medicine,0.2774566473988439,173
526395995,0.41,formal_logic,0.3333333333333333,126
526395995,0.41,high_school_statistics,0.3425925925925926,216
526395995,0.41,international_law,0.19834710743801653,121
526395995,0.41,ALL_FILTERED,0.28804347826086957,736
526395995,0.42,college_computer_science,0.33,100
526395995,0.42,college_medicine,0.23121387283236994,173
526395995,0.42,formal_logic,0.2698412698412698,126
526395995,0.42,high_school_statistics,0.3472222222222222,216
526395995,0.42,international_law,0.2231404958677686,121
526395995,0.42,ALL_FILTERED,0.28396739130434784,736
526395995,0.43,college_computer_science,0.3,100
526395995,0.43,college_medicine,0.2774566473988439,173
526395995,0.43,formal_logic,0.2698412698412698,126
526395995,0.43,high_school_statistics,0.39814814814814814,216
526395995,0.43,international_law,0.2644628099173554,121
526395995,0.43,ALL_FILTERED,0.3125,736
526395995,0.44,college_computer_science,0.29,100
526395995,0.44,college_medicine,0.26011560693641617,173
526395995,0.44,formal_logic,0.25396825396825395,126
526395995,0.44,high_school_statistics,0.33796296296296297,216
526395995,0.44,international_law,0.24793388429752067,121
526395995,0.44,ALL_FILTERED,0.28396739130434784,736
526395995,0.45,college_computer_science,0.32,100
526395995,0.45,college_medicine,0.23699421965317918,173
526395995,0.45,formal_logic,0.3492063492063492,126
526395995,0.45,high_school_statistics,0.30092592592592593,216
526395995,0.45,international_law,0.2231404958677686,121
526395995,0.45,ALL_FILTERED,0.28396739130434784,736
526395995,0.46,college_computer_science,0.28,100
526395995,0.46,college_medicine,0.28901734104046245,173
526395995,0.46,formal_logic,0.31746031746031744,126
526395995,0.46,high_school_statistics,0.3055555555555556,216
526395995,0.46,international_law,0.23140495867768596,121
526395995,0.46,ALL_FILTERED,0.28804347826086957,736
526395995,0.47,college_computer_science,0.25,100
526395995,0.47,college_medicine,0.3236994219653179,173
526395995,0.47,formal_logic,0.30952380952380953,126
526395995,0.47,high_school_statistics,0.375,216
526395995,0.47,international_law,0.19008264462809918,121
526395995,0.47,ALL_FILTERED,0.30434782608695654,736
526395995,0.48,college_computer_science,0.24,100
526395995,0.48,college_medicine,0.2138728323699422,173
526395995,0.48,formal_logic,0.31746031746031744,126
526395995,0.48,high_school_statistics,0.30092592592592593,216
526395995,0.48,international_law,0.19834710743801653,121
526395995,0.48,ALL_FILTERED,0.25815217391304346,736
526395995,0.49,college_computer_science,0.32,100
526395995,0.49,college_medicine,0.24277456647398843,173
526395995,0.49,formal_logic,0.2857142857142857,126
526395995,0.49,high_school_statistics,0.25925925925925924,216
526395995,0.49,international_law,0.19834710743801653,121
526395995,0.49,ALL_FILTERED,0.25815217391304346,736
366815763,0.0,college_computer_science,0.49,100
366815763,0.0,college_medicine,0.6763005780346821,173
366815763,0.0,formal_logic,0.46825396825396826,126
366815763,0.0,high_school_statistics,0.5833333333333334,216
366815763,0.0,international_law,0.8181818181818182,121
366815763,0.0,ALL_FILTERED,0.6114130434782609,736
366815763,0.01,college_computer_science,0.5,100
366815763,0.01,college_medicine,0.6763005780346821,173
366815763,0.01,formal_logic,0.46825396825396826,126
366815763,0.01,high_school_statistics,0.5879629629629629,216
366815763,0.01,international_law,0.8181818181818182,121
366815763,0.01,ALL_FILTERED,0.6141304347826086,736
366815763,0.02,college_computer_science,0.5,100
366815763,0.02,college_medicine,0.6589595375722543,173
366815763,0.02,formal_logic,0.46825396825396826,126
366815763,0.02,high_school_statistics,0.5879629629629629,216
366815763,0.02,international_law,0.8264462809917356,121
366815763,0.02,ALL_FILTERED,0.6114130434782609,736
366815763,0.03,college_computer_science,0.51,100
366815763,0.03,college_medicine,0.6589595375722543,173
366815763,0.03,formal_logic,0.49206349206349204,126
366815763,0.03,high_school_statistics,0.6018518518518519,216
366815763,0.03,international_law,0.8181818181818182,121
366815763,0.03,ALL_FILTERED,0.6195652173913043,736
366815763,0.04,college_computer_science,0.49,100
366815763,0.04,college_medicine,0.6763005780346821,173
366815763,0.04,formal_logic,0.46825396825396826,126
366815763,0.04,high_school_statistics,0.5694444444444444,216
366815763,0.04,international_law,0.8016528925619835,121
366815763,0.04,ALL_FILTERED,0.6046195652173914,736
366815763,0.05,college_computer_science,0.52,100
366815763,0.05,college_medicine,0.630057803468208,173
366815763,0.05,formal_logic,0.4523809523809524,126
366815763,0.05,high_school_statistics,0.5740740740740741,216
366815763,0.05,international_law,0.8016528925619835,121
366815763,0.05,ALL_FILTERED,0.5964673913043478,736
366815763,0.06,college_computer_science,0.46,100
366815763,0.06,college_medicine,0.6416184971098265,173
366815763,0.06,formal_logic,0.4523809523809524,126
366815763,0.06,high_school_statistics,0.5555555555555556,216
366815763,0.06,international_law,0.7851239669421488,121
366815763,0.06,ALL_FILTERED,0.5828804347826086,736
366815763,0.07,college_computer_science,0.45,100
366815763,0.07,college_medicine,0.6069364161849711,173
366815763,0.07,formal_logic,0.5238095238095238,126
366815763,0.07,high_school_statistics,0.5648148148148148,216
366815763,0.07,international_law,0.8181818181818182,121
366815763,0.07,ALL_FILTERED,0.59375,736
366815763,0.08,college_computer_science,0.49,100
366815763,0.08,college_medicine,0.6416184971098265,173
366815763,0.08,formal_logic,0.4603174603174603,126
366815763,0.08,high_school_statistics,0.5416666666666666,216
366815763,0.08,international_law,0.8099173553719008,121
366815763,0.08,ALL_FILTERED,0.5883152173913043,736
366815763,0.09,college_computer_science,0.49,100
366815763,0.09,college_medicine,0.6473988439306358,173
366815763,0.09,formal_logic,0.47619047619047616,126
366815763,0.09,high_school_statistics,0.5462962962962963,216
366815763,0.09,international_law,0.8099173553719008,121
366815763,0.09,ALL_FILTERED,0.59375,736
366815763,0.1,college_computer_science,0.46,100
366815763,0.1,college_medicine,0.6184971098265896,173
366815763,0.1,formal_logic,0.4365079365079365,126
366815763,0.1,high_school_statistics,0.5555555555555556,216
366815763,0.1,international_law,0.7851239669421488,121
366815763,0.1,ALL_FILTERED,0.5747282608695652,736
366815763,0.11,college_computer_science,0.45,100
366815763,0.11,college_medicine,0.6069364161849711,173
366815763,0.11,formal_logic,0.42063492063492064,126
366815763,0.11,high_school_statistics,0.5324074074074074,216
366815763,0.11,international_law,0.7768595041322314,121
366815763,0.11,ALL_FILTERED,0.5597826086956522,736
366815763,0.12,college_computer_science,0.44,100
366815763,0.12,college_medicine,0.630057803468208,173
366815763,0.12,formal_logic,0.40476190476190477,126
366815763,0.12,high_school_statistics,0.5648148148148148,216
366815763,0.12,international_law,0.8016528925619835,121
366815763,0.12,ALL_FILTERED,0.5747282608695652,736
366815763,0.13,college_computer_science,0.43,100
366815763,0.13,college_medicine,0.6358381502890174,173
366815763,0.13,formal_logic,0.38095238095238093,126
366815763,0.13,high_school_statistics,0.5324074074074074,216
366815763,0.13,international_law,0.743801652892562,121
366815763,0.13,ALL_FILTERED,0.5516304347826086,736
366815763,0.14,college_computer_science,0.39,100
366815763,0.14,college_medicine,0.5838150289017341,173
366815763,0.14,formal_logic,0.3968253968253968,126
366815763,0.14,high_school_statistics,0.49537037037037035,216
366815763,0.14,international_law,0.7603305785123967,121
366815763,0.14,ALL_FILTERED,0.5285326086956522,736
366815763,0.15,college_computer_science,0.46,100
366815763,0.15,college_medicine,0.5722543352601156,173
366815763,0.15,formal_logic,0.42063492063492064,126
366815763,0.15,high_school_statistics,0.5046296296296297,216
366815763,0.15,international_law,0.7107438016528925,121
366815763,0.15,ALL_FILTERED,0.5339673913043478,736
366815763,0.16,college_computer_science,0.47,100
366815763,0.16,college_medicine,0.5491329479768786,173
366815763,0.16,formal_logic,0.36507936507936506,126
366815763,0.16,high_school_statistics,0.47685185185185186,216
366815763,0.16,international_law,0.7107438016528925,121
366815763,0.16,ALL_FILTERED,0.5122282608695652,736
366815763,0.17,college_computer_science,0.4,100
366815763,0.17,college_medicine,0.5433526011560693,173
366815763,0.17,formal_logic,0.42063492063492064,126
366815763,0.17,high_school_statistics,0.49074074074074076,216
366815763,0.17,international_law,0.7603305785123967,121
366815763,0.17,ALL_FILTERED,0.5230978260869565,736
366815763,0.18,college_computer_science,0.4,100
366815763,0.18,college_medicine,0.5722543352601156,173
366815763,0.18,formal_logic,0.3888888888888889,126
366815763,0.18,high_school_statistics,0.4675925925925926,216
366815763,0.18,international_law,0.71900826446281,121
366815763,0.18,ALL_FILTERED,0.5108695652173914,736
366815763,0.19,college_computer_science,0.37,100
366815763,0.19,college_medicine,0.5202312138728323,173
366815763,0.19,formal_logic,0.373015873015873,126
366815763,0.19,high_school_statistics,0.4398148148148148,216
366815763,0.19,international_law,0.6528925619834711,121
366815763,0.19,ALL_FILTERED,0.47282608695652173,736
366815763,0.2,college_computer_science,0.34,100
366815763,0.2,college_medicine,0.4682080924855491,173
366815763,0.2,formal_logic,0.2857142857142857,126
366815763,0.2,high_school_statistics,0.4583333333333333,216
366815763,0.2,international_law,0.6528925619834711,121
366815763,0.2,ALL_FILTERED,0.4470108695652174,736
366815763,0.21,college_computer_science,0.29,100
366815763,0.21,college_medicine,0.5202312138728323,173
366815763,0.21,formal_logic,0.3492063492063492,126
366815763,0.21,high_school_statistics,0.4537037037037037,216
366815763,0.21,international_law,0.6198347107438017,121
366815763,0.21,ALL_FILTERED,0.45652173913043476,736
366815763,0.22,college_computer_science,0.37,100
366815763,0.22,college_medicine,0.4393063583815029,173
366815763,0.22,formal_logic,0.31746031746031744,126
366815763,0.22,high_school_statistics,0.4351851851851852,216
366815763,0.22,international_law,0.49586776859504134,121
366815763,0.22,ALL_FILTERED,0.4171195652173913,736
366815763,0.23,college_computer_science,0.34,100
366815763,0.23,college_medicine,0.42196531791907516,173
366815763,0.23,formal_logic,0.31746031746031744,126
366815763,0.23,high_school_statistics,0.48148148148148145,216
366815763,0.23,international_law,0.512396694214876,121
366815763,0.23,ALL_FILTERED,0.42527173913043476,736
366815763,0.24,college_computer_science,0.36,100
366815763,0.24,college_medicine,0.42196531791907516,173
366815763,0.24,formal_logic,0.3333333333333333,126
366815763,0.24,high_school_statistics,0.4398148148148148,216
366815763,0.24,international_law,0.4628099173553719,121
366815763,0.24,ALL_FILTERED,0.41032608695652173,736
366815763,0.25,college_computer_science,0.24,100
366815763,0.25,college_medicine,0.3930635838150289,173
366815763,0.25,formal_logic,0.30158730158730157,126
366815763,0.25,high_school_statistics,0.4305555555555556,216
366815763,0.25,international_law,0.4380165289256198,121
366815763,0.25,ALL_FILTERED,0.375,736
366815763,0.26,college_computer_science,0.34,100
366815763,0.26,college_medicine,0.35260115606936415,173
366815763,0.26,formal_logic,0.30952380952380953,126
366815763,0.26,high_school_statistics,0.375,216
366815763,0.26,international_law,0.4628099173553719,121
366815763,0.26,ALL_FILTERED,0.36820652173913043,736
366815763,0.27,college_computer_science,0.32,100
366815763,0.27,college_medicine,0.3468208092485549,173
366815763,0.27,formal_logic,0.29365079365079366,126
366815763,0.27,high_school_statistics,0.41203703703703703,216
366815763,0.27,international_law,0.4132231404958678,121
366815763,0.27,ALL_FILTERED,0.3641304347826087,736
366815763,0.28,college_computer_science,0.28,100
366815763,0.28,college_medicine,0.36416184971098264,173
366815763,0.28,formal_logic,0.30952380952380953,126
366815763,0.28,high_school_statistics,0.39351851851851855,216
366815763,0.28,international_law,0.36363636363636365,121
366815763,0.28,ALL_FILTERED,0.35190217391304346,736
366815763,0.29,college_computer_science,0.29,100
366815763,0.29,college_medicine,0.30057803468208094,173
366815763,0.29,formal_logic,0.2619047619047619,126
366815763,0.29,high_school_statistics,0.41203703703703703,216
366815763,0.29,international_law,0.2396694214876033,121
366815763,0.29,ALL_FILTERED,0.31521739130434784,736
366815763,0.3,college_computer_science,0.26,100
366815763,0.3,college_medicine,0.32947976878612717,173
366815763,0.3,formal_logic,0.31746031746031744,126
366815763,0.3,high_school_statistics,0.375,216
366815763,0.3,international_law,0.256198347107438,121
366815763,0.3,ALL_FILTERED,0.31929347826086957,736
366815763,0.31,college_computer_science,0.3,100
366815763,0.31,college_medicine,0.35260115606936415,173
366815763,0.31,formal_logic,0.3333333333333333,126
366815763,0.31,high_school_statistics,0.39814814814814814,216
366815763,0.31,international_law,0.17355371900826447,121
366815763,0.31,ALL_FILTERED,0.32608695652173914,736
366815763,0.32,college_computer_science,0.29,100
366815763,0.32,college_medicine,0.2658959537572254,173
366815763,0.32,formal_logic,0.21428571428571427,126
366815763,0.32,high_school_statistics,0.4351851851851852,216
366815763,0.32,international_law,0.2975206611570248,121
366815763,0.32,ALL_FILTERED,0.31521739130434784,736
366815763,0.33,college_computer_science,0.31,100
366815763,0.33,college_medicine,0.24855491329479767,173
366815763,0.33,formal_logic,0.25396825396825395,126
366815763,0.33,high_school_statistics,0.39814814814814814,216
366815763,0.33,international_law,0.19834710743801653,121
366815763,0.33,ALL_FILTERED,0.29347826086956524,736
366815763,0.34,college_computer_science,0.29,100
366815763,0.34,college_medicine,0.23699421965317918,173
366815763,0.34,formal_logic,0.2698412698412698,126
366815763,0.34,high_school_statistics,0.4166666666666667,216
366815763,0.34,international_law,0.19834710743801653,121
366815763,0.34,ALL_FILTERED,0.296195652173913,736
366815763,0.35,college_computer_science,0.3,100
366815763,0.35,college_medicine,0.3063583815028902,173
366815763,0.35,formal_logic,0.373015873015873,126
366815763,0.35,high_school_statistics,0.41203703703703703,216
366815763,0.35,international_law,0.23140495867768596,121
366815763,0.35,ALL_FILTERED,0.33559782608695654,736
366815763,0.36,college_computer_science,0.35,100
366815763,0.36,college_medicine,0.2138728323699422,173
366815763,0.36,formal_logic,0.1984126984126984,126
366815763,0.36,high_school_statistics,0.4074074074074074,216
366815763,0.36,international_law,0.2644628099173554,121
